4.336737174248101456e-01,2.999999999999989342e-01,1.000000000000000000e+00
-2.150925117963168876e-01,1.300000000000007816e-01,1.000000000000000000e+00
4.190590316670059212e-01,3.399999999999998579e-01,1.000000000000000000e+00
-1.682958592219706007e-01,1.424999999999982947e-01,1.000000000000000000e+00
1.589594539661277617e-01,1.799999999999997158e-01,1.000000000000000000e+00
4.291963594551203576e-01,1.324999999999985079e-01,1.000000000000000000e+00
1.051046818280201994e-01,1.899999999999995026e-01,1.000000000000000000e+00
6.820838435326601612e-01,2.900000000000027001e-01,1.000000000000000000e+00
2.198026818110274228e+00,8.000000000000184741e-02,2.000000000000000000e+00
1.725714608931762983e+00,8.000000000000007105e-02,2.000000000000000000e+00
2.652504982995226523e+00,5.999999999999872102e-02,2.000000000000000000e+00
1.893589863997059142e-01,8.999999999999985789e-02,1.000000000000000000e+00
5.642833372566784522e-01,1.899999999999977263e-01,1.000000000000000000e+00
-2.717851070372060640e+00,2.099999999999972999e-01,1.000000000000000000e+00
1.046780123630971060e+00,7.750000000000056843e-02,1.000000000000000000e+00
5.271520443903563446e-01,3.475000000000001421e-01,1.000000000000000000e+00
6.761984220958303649e-01,1.099999999999994316e-01,1.000000000000000000e+00
2.294545151247983639e-01,1.100000000000029843e-01,1.000000000000000000e+00
1.400434204316057363e+00,7.000000000000028422e-02,1.000000000000000000e+00
1.554286862038987416e-01,2.600000000000015632e-01,1.000000000000000000e+00
7.658065366666214624e-01,3.275000000000005684e-01,1.000000000000000000e+00
-6.232256969645117994e-01,7.000000000000028422e-02,1.000000000000000000e+00
9.007245078574770414e-01,1.924999999999990052e-01,1.000000000000000000e+00
3.482174652664851711e-01,1.099999999999994316e-01,1.000000000000000000e+00
1.277647809325104911e+00,2.500000000000000000e-01,1.000000000000000000e+00
3.658038457945789745e-01,8.999999999999985789e-02,1.000000000000000000e+00
7.511614277915014126e-01,3.500000000000014211e-01,1.000000000000000000e+00
7.815390479248882638e-01,2.599999999999997868e-01,1.000000000000000000e+00
9.795566575868930315e-02,1.099999999999994316e-01,1.000000000000000000e+00
4.327273078092668257e-01,2.599999999999980105e-01,1.000000000000000000e+00
2.592649038761626556e+00,4.000000000000092371e-02,2.000000000000000000e+00
1.234947861402887037e+00,3.550000000000004263e-01,1.000000000000000000e+00
2.910192882278385129e-01,1.600000000000001421e-01,1.000000000000000000e+00
5.675751166360183397e-01,2.325000000000017053e-01,1.000000000000000000e+00
4.243080045610311268e-01,9.000000000000341061e-02,1.000000000000000000e+00
1.030005545202773876e+00,3.300000000000018474e-01,1.000000000000000000e+00
7.016820312696769868e-01,1.300000000000007816e-01,1.000000000000000000e+00
1.344513576602850646e+00,3.299999999999982947e-01,1.000000000000000000e+00
2.746343424502490360e-01,2.500000000000000000e-01,1.000000000000000000e+00
1.398118492080350883e+00,6.999999999999850786e-02,1.000000000000000000e+00
5.281850691410153731e-01,2.100000000000008527e-01,1.000000000000000000e+00
2.373040481119218281e+00,1.850000000000022737e-01,1.000000000000000000e+00
1.600294796399768016e+00,2.099999999999990763e-01,1.000000000000000000e+00
5.925020222479921994e-01,2.200000000000006395e-01,1.000000000000000000e+00
9.020317815207042900e-01,3.000000000000007105e-01,1.000000000000000000e+00
1.703256150000023728e-01,1.600000000000001421e-01,1.000000000000000000e+00
3.055432548879414428e-03,1.000000000000014211e-01,1.000000000000000000e+00
9.899179150033154073e+00,2.199999999999988631e-01,1.000000000000000000e+00
3.049802524439033657e-01,2.500000000000000000e-01,1.000000000000000000e+00
-1.568990853093366944e+00,1.849999999999987210e-01,1.000000000000000000e+00
-5.042127657747497160e-01,1.500000000000021316e-01,1.000000000000000000e+00
1.816697143523685332e-01,1.099999999999994316e-01,1.000000000000000000e+00
6.208742363164294620e-01,1.100000000000012079e-01,1.000000000000000000e+00
1.905257126098998111e-01,7.000000000000028422e-02,1.000000000000000000e+00
-3.583383475433518650e-01,1.900000000000012790e-01,1.000000000000000000e+00
3.678699475454487167e-01,2.124999999999985789e-01,1.000000000000000000e+00
7.451648047820173815e-02,1.799999999999997158e-01,1.000000000000000000e+00
-3.643363297895914066e-01,4.124999999999996447e-01,1.000000000000000000e+00
1.086726311473027007e+00,2.699999999999995737e-01,1.000000000000000000e+00
3.054495165297538284e-01,2.100000000000008527e-01,1.000000000000000000e+00
6.797061048847874432e-01,2.300000000000004263e-01,1.000000000000000000e+00
5.682380660741110923e-01,1.300000000000007816e-01,1.000000000000000000e+00
1.033496237115462346e+00,1.600000000000001421e-01,1.000000000000000000e+00
5.496071157781340366e-02,2.400000000000019895e-01,1.000000000000000000e+00
-2.341821270272856359e-01,4.999999999999893419e-02,1.000000000000000000e+00
4.655505711796723012e-01,1.000000000000014211e-01,1.000000000000000000e+00
8.388802790440169632e-01,1.524999999999998579e-01,1.000000000000000000e+00
7.039178665421889081e-01,1.825000000000009948e-01,1.000000000000000000e+00
5.692588794242051664e-01,4.024999999999998579e-01,1.000000000000000000e+00
4.190927377273352961e-01,1.100000000000012079e-01,1.000000000000000000e+00
6.267160468668326878e-01,1.899999999999995026e-01,1.000000000000000000e+00
-4.354077727540777570e-02,1.425000000000000711e-01,1.000000000000000000e+00
-1.135619385606700116e-01,8.999999999999985789e-02,1.000000000000000000e+00
3.178796921296005440e-01,2.300000000000004263e-01,1.000000000000000000e+00
-3.152527412928774614e-02,7.000000000000028422e-02,1.000000000000000000e+00
5.557438598617835401e-01,2.099999999999972999e-01,1.000000000000000000e+00
2.670536871822155878e-02,1.499999999999985789e-01,1.000000000000000000e+00
2.626103344064606437e-01,2.349999999999994316e-01,1.000000000000000000e+00
3.010122550196503433e-01,1.400000000000005684e-01,1.000000000000000000e+00
-4.908033703103104745e-02,9.999999999999964473e-02,1.000000000000000000e+00
6.552089323133628018e-02,2.050000000000000711e-01,1.000000000000000000e+00
6.999442960717439099e+00,6.000000000000049738e-02,1.000000000000000000e+00
1.805116563313758915e+00,9.000000000000163425e-02,2.000000000000000000e+00
3.221805216094965063e-01,2.000000000000010658e-01,1.000000000000000000e+00
4.149062695133535206e-01,2.800000000000011369e-01,1.000000000000000000e+00
-9.255723655191196164e-02,3.100000000000004974e-01,1.000000000000000000e+00
1.202878386551323286e+00,3.600000000000012079e-01,1.000000000000000000e+00
8.569770814959585259e-01,2.299999999999986500e-01,1.000000000000000000e+00
3.298485192475925754e+00,5.999999999999872102e-02,2.000000000000000000e+00
5.983432381358482210e-01,3.100000000000004974e-01,1.000000000000000000e+00
1.783717334769336249e+00,3.099999999999987210e-01,1.000000000000000000e+00
2.618158575800764609e+00,1.250000000000017764e-01,2.000000000000000000e+00
1.194797403941028957e+00,2.100000000000008527e-01,1.000000000000000000e+00
-5.685097833564691783e-01,8.999999999999985789e-02,1.000000000000000000e+00
7.648782083899080542e-01,7.000000000000028422e-02,1.000000000000000000e+00
2.839786113363166886e-01,1.799999999999997158e-01,1.000000000000000000e+00
1.680604183615761915e+00,7.000000000000028422e-02,1.000000000000000000e+00
2.105835232601147577e-01,1.425000000000000711e-01,1.000000000000000000e+00
7.956109289441918309e-01,1.049999999999986500e-01,1.000000000000000000e+00
2.630889050541184382e+00,4.000000000000092371e-02,2.000000000000000000e+00
1.036856345419308045e+00,2.949999999999999289e-01,1.000000000000000000e+00
-3.971778861760662527e-01,9.999999999999964473e-02,1.000000000000000000e+00
4.029710059584258874e-01,2.049999999999982947e-01,1.000000000000000000e+00
2.406165042806718724e+00,2.400000000000002132e-01,1.000000000000000000e+00
2.524061153701345095e+00,2.999999999999989342e-01,1.000000000000000000e+00
6.459638332355077672e-01,3.200000000000002842e-01,1.000000000000000000e+00
7.873650127435388724e-01,3.200000000000002842e-01,1.000000000000000000e+00
-7.929429073282778795e-02,6.999999999999850786e-02,1.000000000000000000e+00
1.130474156991791768e+00,2.300000000000022027e-01,1.000000000000000000e+00
-8.363172748959288305e-02,8.999999999999985789e-02,1.000000000000000000e+00
-1.459069754346406511e-01,8.000000000000007105e-02,1.000000000000000000e+00
2.970021873793224021e+00,1.099999999999994316e-01,2.000000000000000000e+00
1.382774198790540421e+00,3.100000000000004974e-01,1.000000000000000000e+00
6.891624581512284520e-01,3.000000000000007105e-01,1.000000000000000000e+00
-1.390313829242859067e-01,5.999999999999872102e-02,1.000000000000000000e+00
7.715399751868140532e-01,5.000000000000071054e-02,1.000000000000000000e+00
1.041020767885003639e+00,1.800000000000014921e-01,1.000000000000000000e+00
9.488562447126985822e-01,3.499999999999978684e-01,1.000000000000000000e+00
2.057617641435481870e-01,2.500000000000000000e-01,1.000000000000000000e+00
8.955456831273788110e-01,1.900000000000012790e-01,1.000000000000000000e+00
1.116649302065858551e+00,1.500000000000021316e-01,1.000000000000000000e+00
4.280526041117583169e+00,2.599999999999997868e-01,1.000000000000000000e+00
6.949549062909395225e+00,2.000000000000010658e-01,1.000000000000000000e+00
6.705295746298890691e+00,1.300000000000007816e-01,1.000000000000000000e+00
1.731946709901400761e+00,8.999999999999985789e-02,1.000000000000000000e+00
7.980188538178469848e-01,3.725000000000004974e-01,1.000000000000000000e+00
3.407195388976946293e-01,2.999999999999989342e-01,1.000000000000000000e+00
1.122344792741950315e+00,2.300000000000004263e-01,1.000000000000000000e+00
1.829629957827415832e-01,1.399999999999987921e-01,1.000000000000000000e+00
4.878205214354200514e+00,1.199999999999992184e-01,1.000000000000000000e+00
1.747549076831296233e+00,1.000000000000014211e-01,1.000000000000000000e+00
-2.341236861461344798e+00,1.125000000000007105e-01,1.000000000000000000e+00
-1.395473458233904340e+00,1.500000000000003553e-01,1.000000000000000000e+00
-2.158807587907701997e+00,7.999999999999829470e-02,1.000000000000000000e+00
-1.470653290716560091e-01,2.099999999999990763e-01,1.000000000000000000e+00
7.781524679664491018e-01,1.400000000000005684e-01,1.000000000000000000e+00
-8.376008007166993452e-02,8.999999999999985789e-02,1.000000000000000000e+00
1.967679926267106971e+00,8.999999999999985789e-02,2.000000000000000000e+00
6.135426912645101094e-01,2.199999999999988631e-01,1.000000000000000000e+00
1.305970838641648646e+00,7.000000000000028422e-02,1.000000000000000000e+00
3.504096713501540505e-01,8.999999999999985789e-02,1.000000000000000000e+00
3.684602527705457931e+00,4.999999999999893419e-02,2.000000000000000000e+00
-3.150754520236084821e-02,1.799999999999997158e-01,1.000000000000000000e+00
-4.718331636359244241e-01,1.799999999999997158e-01,1.000000000000000000e+00
1.085766532166347886e+00,6.250000000000000000e-02,1.000000000000000000e+00
-1.115778631563024925e+00,1.624999999999978684e-01,1.000000000000000000e+00
-1.594962031217715404e-01,9.999999999999786837e-02,1.000000000000000000e+00
1.192450996281264365e-03,3.275000000000005684e-01,1.000000000000000000e+00
2.473222278810957686e+00,1.000000000000014211e-01,2.000000000000000000e+00
1.227464728231025815e+00,3.000000000000007105e-01,1.000000000000000000e+00
7.846176201527318428e-01,2.699999999999995737e-01,1.000000000000000000e+00
2.450242092899415969e+00,8.999999999999985789e-02,2.000000000000000000e+00
9.538354387540356472e-01,1.500000000000003553e-01,1.000000000000000000e+00
6.100865412442092461e-01,2.000000000000028422e-01,1.000000000000000000e+00
-1.069432316730629395e+01,1.674999999999986500e-01,1.000000000000000000e+00
9.660934535917252708e-01,2.199999999999988631e-01,1.000000000000000000e+00
1.057265111555531600e+00,5.250000000000021316e-01,1.000000000000000000e+00
1.975156353798473541e+00,8.999999999999985789e-02,2.000000000000000000e+00
5.038043267520763147e-01,1.924999999999990052e-01,1.000000000000000000e+00
5.239911831177255369e-02,3.399999999999998579e-01,1.000000000000000000e+00
2.102427022179183536e-01,2.225000000000001421e-01,1.000000000000000000e+00
-6.405585799459354024e-02,2.500000000000000000e-01,1.000000000000000000e+00
-2.642519685873833124e-01,2.074999999999995737e-01,1.000000000000000000e+00
3.371908087550247179e-01,2.100000000000008527e-01,1.000000000000000000e+00
1.168966805930725439e+00,8.000000000000007105e-02,1.000000000000000000e+00
4.787045483320216399e-01,2.300000000000004263e-01,1.000000000000000000e+00
1.703887348892182851e+00,1.700000000000017053e-01,1.000000000000000000e+00
-4.949213606855289993e-01,2.900000000000009237e-01,1.000000000000000000e+00
4.914481165929760476e-01,2.550000000000007816e-01,1.000000000000000000e+00
9.963806993426712610e-01,1.199999999999992184e-01,1.000000000000000000e+00
1.743931501709708343e+00,8.000000000000007105e-02,2.000000000000000000e+00
1.769832833807528094e-01,2.100000000000008527e-01,1.000000000000000000e+00
1.004765719150905179e+00,6.999999999999850786e-02,1.000000000000000000e+00
5.579200435731934693e-01,1.400000000000005684e-01,1.000000000000000000e+00
-2.902726688430860236e+00,1.200000000000009948e-01,1.000000000000000000e+00
9.351372483688544790e-01,8.999999999999985789e-02,1.000000000000000000e+00
5.674008735864095598e-01,1.799999999999997158e-01,1.000000000000000000e+00
-3.627577596467557175e+00,2.200000000000024158e-01,1.000000000000000000e+00
1.977411733187778742e+00,1.600000000000001421e-01,1.000000000000000000e+00
2.153047197595704176e+00,1.099999999999994316e-01,2.000000000000000000e+00
1.174070260251445674e+00,2.099999999999990763e-01,1.000000000000000000e+00
1.195042019590652593e+00,2.550000000000007816e-01,1.000000000000000000e+00
4.020230661132753180e-01,1.900000000000012790e-01,1.000000000000000000e+00
8.350291772118167977e-01,9.500000000000241585e-02,1.000000000000000000e+00
3.286375564248765979e+00,7.000000000000028422e-02,2.000000000000000000e+00
7.157611277761564139e-01,4.250000000000042633e-01,1.000000000000000000e+00
1.468796203387700450e+00,1.900000000000012790e-01,1.000000000000000000e+00
-3.596188960964032816e-02,3.399999999999998579e-01,1.000000000000000000e+00
3.139693256145702493e-01,1.600000000000001421e-01,1.000000000000000000e+00
4.423687913954577056e-01,3.350000000000008527e-01,1.000000000000000000e+00
1.033266780397671614e+00,3.200000000000002842e-01,1.000000000000000000e+00
-3.632564586254282690e-01,1.799999999999997158e-01,1.000000000000000000e+00
2.514600749593443929e+00,1.349999999999997868e-01,2.000000000000000000e+00
8.036838602485976146e-01,3.099999999999987210e-01,1.000000000000000000e+00
1.169610042659079197e+00,1.699999999999981526e-01,1.000000000000000000e+00
2.985976476473198193e+00,1.250000000000000000e-01,1.000000000000000000e+00
1.272471683320763214e+00,1.199999999999992184e-01,1.000000000000000000e+00
1.231721185053059830e+00,1.699999999999999289e-01,1.000000000000000000e+00
-8.349189664151379642e-02,2.675000000000018474e-01,1.000000000000000000e+00
1.655946282506944200e+00,1.400000000000005684e-01,1.000000000000000000e+00
1.609532035828435959e+00,3.000000000000113687e-02,2.000000000000000000e+00
-3.050672939330993372e-01,7.000000000000028422e-02,1.000000000000000000e+00
6.252408843520463888e-01,4.399999999999995026e-01,1.000000000000000000e+00
1.859783722658011840e+00,5.000000000000071054e-02,2.000000000000000000e+00
6.464439142951756700e-01,3.575000000000017053e-01,1.000000000000000000e+00
9.385226283420766702e-01,1.499999999999985789e-01,1.000000000000000000e+00
6.959975286121331539e-01,2.399999999999984368e-01,1.000000000000000000e+00
6.747045370134419073e-01,3.650000000000002132e-01,1.000000000000000000e+00
-2.319678291142261428e-01,9.499999999999886313e-02,1.000000000000000000e+00
2.944290852010259529e-01,1.500000000000021316e-01,1.000000000000000000e+00
1.244341487007784908e+00,1.899999999999977263e-01,1.000000000000000000e+00
1.566819268967035994e-01,8.000000000000184741e-02,1.000000000000000000e+00
-2.198477355602454164e+00,2.225000000000036948e-01,1.000000000000000000e+00
-8.658961731772074621e-01,9.999999999999964473e-02,1.000000000000000000e+00
4.654757813052488591e-01,8.999999999999985789e-02,1.000000000000000000e+00
2.384168988370033715e-01,2.899999999999991473e-01,1.000000000000000000e+00
4.356004203513642814e+00,7.000000000000028422e-02,1.000000000000000000e+00
1.168084377251165540e+00,7.999999999999829470e-02,1.000000000000000000e+00
8.847628888047358586e-01,1.799999999999997158e-01,1.000000000000000000e+00
6.638658528222249888e-01,2.799999999999993605e-01,1.000000000000000000e+00
8.938437516615822531e-01,4.274999999999984368e-01,1.000000000000000000e+00
5.581438232590425486e-01,3.000000000000007105e-01,1.000000000000000000e+00
9.665652916465793387e-01,1.999999999999992895e-01,1.000000000000000000e+00
7.106634523157485672e-01,1.400000000000005684e-01,1.000000000000000000e+00
1.486168523428952115e+00,1.799999999999997158e-01,1.000000000000000000e+00
2.660179994018050387e-01,8.000000000000007105e-02,1.000000000000000000e+00
-1.380125395229725882e+00,9.999999999999786837e-02,1.000000000000000000e+00
3.212854653612191136e+00,8.000000000000007105e-02,2.000000000000000000e+00
4.580574019824397713e-01,2.800000000000011369e-01,1.000000000000000000e+00
2.264883620235783823e+00,1.900000000000012790e-01,1.000000000000000000e+00
1.554913097830209479e+00,2.500000000000000000e-01,1.000000000000000000e+00
-4.655474631820999409e-01,1.850000000000022737e-01,1.000000000000000000e+00
-1.079644072254935194e+00,4.900000000000019895e-01,1.000000000000000000e+00
4.531405750838090052e-01,3.099999999999987210e-01,1.000000000000000000e+00
3.080432327927094538e-01,1.600000000000001421e-01,1.000000000000000000e+00
6.099930733231638813e-01,1.700000000000017053e-01,1.000000000000000000e+00
4.349664114515498503e-01,1.200000000000009948e-01,1.000000000000000000e+00
1.123566426278098662e+00,2.699999999999995737e-01,1.000000000000000000e+00
1.671985329217602789e+00,2.500000000000000000e-01,1.000000000000000000e+00
3.497113747131737060e-01,1.400000000000005684e-01,1.000000000000000000e+00
1.691345424125289432e+00,1.000000000000014211e-01,1.000000000000000000e+00
1.115097118376266128e+00,3.750000000000000000e-01,1.000000000000000000e+00
7.116223158246546276e-01,8.000000000000007105e-02,1.000000000000000000e+00
5.817916512248360039e-01,1.550000000000011369e-01,1.000000000000000000e+00
8.788452632139617249e-01,6.000000000000049738e-02,1.000000000000000000e+00
2.780409849993833449e-01,1.600000000000001421e-01,1.000000000000000000e+00
8.419171700679505266e-01,3.399999999999998579e-01,1.000000000000000000e+00
7.312391613908281185e-01,2.199999999999988631e-01,1.000000000000000000e+00
1.804993808446281878e-01,5.999999999999872102e-02,1.000000000000000000e+00
7.709480496965147311e-02,2.699999999999977973e-01,1.000000000000000000e+00
6.779732891403973394e-01,1.500000000000003553e-01,1.000000000000000000e+00
-1.969854452903868625e-01,1.200000000000009948e-01,1.000000000000000000e+00
-1.865457431488493745e+00,1.000000000000014211e-01,1.000000000000000000e+00
1.201171806499971906e+00,2.874999999999978684e-01,1.000000000000000000e+00
2.423580069802387271e+00,4.000000000000092371e-02,2.000000000000000000e+00
2.408089642904945205e+00,1.000000000000014211e-01,2.000000000000000000e+00
-1.160649420981189756e-01,2.400000000000002132e-01,1.000000000000000000e+00
5.038017685589060157e-01,1.600000000000001421e-01,1.000000000000000000e+00
-4.109357988380112903e-01,1.400000000000005684e-01,1.000000000000000000e+00
1.310423467299160594e+00,1.650000000000027001e-01,1.000000000000000000e+00
7.880218464461156147e-01,2.299999999999986500e-01,1.000000000000000000e+00
1.519817524266375008e-01,8.999999999999985789e-02,1.000000000000000000e+00
8.604952208436594807e-01,1.600000000000001421e-01,1.000000000000000000e+00
-1.236268938161342174e-01,1.600000000000001421e-01,1.000000000000000000e+00
5.796412832841421059e-01,2.599999999999997868e-01,1.000000000000000000e+00
1.303185659638613769e+00,9.999999999999964473e-02,1.000000000000000000e+00
7.539601136188223141e-01,1.600000000000001421e-01,1.000000000000000000e+00
7.966169976163266497e-01,3.025000000000002132e-01,1.000000000000000000e+00
2.603282949971031379e-01,1.224999999999987210e-01,1.000000000000000000e+00
4.044006677602738353e-01,7.000000000000028422e-02,1.000000000000000000e+00
-8.405853020805781339e-01,9.999999999999786837e-02,1.000000000000000000e+00
-1.964464161591637503e-01,1.400000000000005684e-01,1.000000000000000000e+00
5.163524490510391196e+00,1.699999999999999289e-01,1.000000000000000000e+00
4.294137322253871458e-01,2.225000000000001421e-01,1.000000000000000000e+00
1.785330486561480301e+00,8.999999999999985789e-02,2.000000000000000000e+00
2.400084621931277695e+00,1.200000000000009948e-01,2.000000000000000000e+00
1.549520532909195669e+00,1.499999999999985789e-01,1.000000000000000000e+00
1.948685279387914360e+00,8.000000000000007105e-02,2.000000000000000000e+00
-1.433133023423694696e-01,1.500000000000003553e-01,1.000000000000000000e+00
1.797991381098295482e+00,1.624999999999978684e-01,1.000000000000000000e+00
7.011063143397553432e-01,3.699999999999992184e-01,1.000000000000000000e+00
3.528781684925896833e-01,2.100000000000008527e-01,1.000000000000000000e+00
2.788415319661804309e-02,8.999999999999985789e-02,1.000000000000000000e+00
1.851206084272646046e-01,1.099999999999994316e-01,1.000000000000000000e+00
1.302289198751726829e-01,1.799999999999997158e-01,1.000000000000000000e+00
1.324867150777849112e+00,8.000000000000007105e-02,1.000000000000000000e+00
-5.051277242447823612e-01,2.149999999999998579e-01,1.000000000000000000e+00
3.459204242826386388e-01,3.625000000000007105e-01,1.000000000000000000e+00
1.535268039818362240e+00,1.299999999999990052e-01,1.000000000000000000e+00
-1.858757668608911062e-01,1.100000000000012079e-01,1.000000000000000000e+00
-1.195881331403751691e-01,2.300000000000004263e-01,1.000000000000000000e+00
3.438566936084146430e-01,1.124999999999989342e-01,1.000000000000000000e+00
5.109284237019513508e-01,3.200000000000002842e-01,1.000000000000000000e+00
6.546124856436195127e-01,2.299999999999986500e-01,1.000000000000000000e+00
1.131595858034535107e+00,1.924999999999990052e-01,1.000000000000000000e+00
4.647949678777016369e-01,2.850000000000001421e-01,1.000000000000000000e+00
5.037073950394165278e-01,1.799999999999997158e-01,1.000000000000000000e+00
8.973093220727150765e-01,1.299999999999990052e-01,1.000000000000000000e+00
2.689474221693962885e+00,7.000000000000028422e-02,2.000000000000000000e+00
3.598823693240695287e-01,2.800000000000011369e-01,1.000000000000000000e+00
1.159184583988237538e+00,1.799999999999997158e-01,1.000000000000000000e+00
1.208364428431704551e+00,3.025000000000002132e-01,1.000000000000000000e+00
7.800215781133578163e-01,3.724999999999987210e-01,1.000000000000000000e+00
6.939485146895806311e-01,3.224999999999980105e-01,1.000000000000000000e+00
8.177805014541146278e-01,1.000000000000014211e-01,1.000000000000000000e+00
3.848943403868156365e-01,3.000000000000007105e-01,1.000000000000000000e+00
1.485921745475897726e+00,2.099999999999972999e-01,1.000000000000000000e+00
4.895341789023970880e-01,2.250000000000014211e-01,1.000000000000000000e+00
1.377045499304380138e+00,1.500000000000003553e-01,1.000000000000000000e+00
2.234814532899178641e-01,1.300000000000007816e-01,1.000000000000000000e+00
7.201465728786298204e-01,3.500000000000014211e-01,1.000000000000000000e+00
7.112026361235729288e-01,3.425000000000011369e-01,1.000000000000000000e+00
1.544855604123479109e+00,1.099999999999994316e-01,1.000000000000000000e+00
4.376106728235938381e-01,8.999999999999985789e-02,1.000000000000000000e+00
9.187775871342920286e-01,8.000000000000007105e-02,1.000000000000000000e+00
1.830391223426861780e+00,2.275000000000009237e-01,1.000000000000000000e+00
4.849667724387967671e-01,3.399999999999998579e-01,1.000000000000000000e+00
3.243748437825059727e-01,1.000000000000014211e-01,1.000000000000000000e+00
5.651571448211160087e-01,2.774999999999998579e-01,1.000000000000000000e+00
3.289212222390976992e-01,2.300000000000004263e-01,1.000000000000000000e+00
1.507296332588589971e+00,2.100000000000008527e-01,1.000000000000000000e+00
2.023274760715433995e+00,1.199999999999992184e-01,2.000000000000000000e+00
4.771739793851788591e-01,3.625000000000007105e-01,1.000000000000000000e+00
6.967728176407649299e-01,4.325000000000009948e-01,1.000000000000000000e+00
1.611867780438148046e+00,6.000000000000049738e-02,1.000000000000000000e+00
5.364171481071314806e-01,6.250000000000000000e-02,1.000000000000000000e+00
9.603514654867145728e-01,3.524999999999991473e-01,1.000000000000000000e+00
1.373418011895324975e+00,1.700000000000017053e-01,1.000000000000000000e+00
2.159717309701666643e+00,2.300000000000004263e-01,1.000000000000000000e+00
2.784515568547716313e+00,1.600000000000001421e-01,1.000000000000000000e+00
