3.822820000000000107e-01,1.476999999999999957e+01,1.450000000000000000e+01,3.099999999999999978e-01,2.892957632143515201e-01,1.899999999999995026e-01,1.000000000000000000e+00
3.489280000000000159e-01,1.577999999999999936e+01,1.574000000000000021e+01,2.600000000000000089e-01,9.957342647160057902e-01,1.250000000000000000e-01,1.000000000000000000e+00
2.904579999999999940e-01,1.782999999999999829e+01,1.791000000000000014e+01,5.000000000000000000e-01,4.454810580169625833e-01,3.249999999999992895e-01,1.000000000000000000e+00
3.449579999999999869e-01,1.716000000000000014e+01,1.700000000000000000e+01,2.500000000000000000e-01,1.477254125865472278e-01,1.899999999999977263e-01,1.000000000000000000e+00
9.141700000000000381e-01,1.748000000000000043e+01,1.748999999999999844e+01,5.500000000000000444e-01,1.992021774329550743e+00,1.299999999999990052e-01,2.000000000000000000e+00
3.691420000000000257e-01,1.616000000000000014e+01,1.612000000000000099e+01,2.999999999999999889e-01,8.748309747377448486e-01,1.000000000000014211e-01,1.000000000000000000e+00
3.700089999999999768e-01,1.632000000000000028e+01,1.575999999999999979e+01,5.799999999999999600e-01,1.017648174132932626e+00,2.500000000000000000e-01,1.000000000000000000e+00
3.354679999999999884e-01,1.601000000000000156e+01,1.607000000000000028e+01,1.700000000000000122e-01,3.153327425951823471e-01,1.200000000000009948e-01,1.000000000000000000e+00
3.360250000000000181e-01,1.826000000000000156e+01,1.826999999999999957e+01,7.299999999999999822e-01,1.150982201715659015e+00,3.299999999999982947e-01,1.000000000000000000e+00
2.953379999999999894e-01,1.641000000000000014e+01,1.595500000000000007e+01,5.999999999999999778e-01,9.785133343543787054e-01,2.624999999999992895e-01,1.000000000000000000e+00
4.722740000000000271e-01,1.425000000000000000e+01,1.425999999999999979e+01,5.500000000000000444e-01,1.214089870926665871e+00,1.699999999999999289e-01,1.000000000000000000e+00
3.421950000000000269e-01,1.851999999999999957e+01,1.873000000000000043e+01,4.899999999999999911e-01,7.090480977935565976e-01,3.300000000000018474e-01,1.000000000000000000e+00
3.387729999999999908e-01,1.616000000000000014e+01,1.616000000000000014e+01,6.800000000000000488e-01,1.440740116246558844e-01,3.599999999999994316e-01,1.000000000000000000e+00
2.806139999999999746e-01,1.678000000000000114e+01,1.651999999999999957e+01,4.000000000000000222e-01,3.521514796376843948e-01,2.250000000000014211e-01,1.000000000000000000e+00
2.869240000000000124e-01,1.458999999999999986e+01,1.451999999999999957e+01,1.499999999999999944e-01,-5.345041573765666465e-01,1.099999999999994316e-01,1.000000000000000000e+00
7.630639999999999645e-01,1.660999999999999943e+01,1.662000000000000099e+01,1.400000000000000133e-01,2.850261474044629151e-01,1.000000000000014211e-01,1.000000000000000000e+00
2.851670000000000038e-01,1.630999999999999872e+01,1.623999999999999844e+01,2.600000000000000089e-01,3.144624888765815141e-01,1.699999999999981526e-01,1.000000000000000000e+00
4.569579999999999753e-01,1.701999999999999957e+01,1.692999999999999972e+01,4.199999999999999845e-01,7.982403434833268419e-01,2.099999999999972999e-01,1.000000000000000000e+00
2.640259999999999829e-01,1.671000000000000085e+01,1.655000000000000071e+01,1.799999999999999933e-01,5.119823747904081457e-02,1.200000000000009948e-01,1.000000000000000000e+00
1.126079999999999970e+00,1.433000000000000007e+01,1.432000000000000028e+01,2.800000000000000266e-01,1.881643295372332769e+00,2.999999999999936051e-02,2.000000000000000000e+00
1.187699999999999978e+00,1.326999999999999957e+01,1.325000000000000000e+01,1.400000000000000133e-01,2.449428250918623817e+00,5.999999999999872102e-02,1.000000000000000000e+00
3.175239999999999729e-01,1.557000000000000028e+01,1.560999999999999943e+01,2.899999999999999800e-01,2.664188759886714220e-01,1.524999999999998579e-01,1.000000000000000000e+00
3.543479999999999963e-01,1.612000000000000099e+01,1.597000000000000064e+01,2.899999999999999800e-01,6.265297272831346076e-01,1.499999999999985789e-01,1.000000000000000000e+00
4.425399999999999889e-01,1.619999999999999929e+01,1.612000000000000099e+01,1.199999999999999956e-01,2.048741970480230101e-01,7.250000000000156319e-02,1.000000000000000000e+00
4.108780000000000210e-01,1.486999999999999922e+01,1.493999999999999950e+01,2.700000000000000178e-01,3.648518773140406735e-01,1.725000000000012079e-01,1.000000000000000000e+00
3.034859999999999780e-01,1.830000000000000071e+01,1.789999999999999858e+01,5.600000000000000533e-01,5.177965458479805161e-01,2.600000000000015632e-01,1.000000000000000000e+00
3.680999999999999828e-01,1.405000000000000071e+01,1.417999999999999972e+01,3.800000000000000044e-01,2.808761860492303697e-01,2.325000000000017053e-01,1.000000000000000000e+00
4.732006999999999741e-01,1.535999999999999943e+01,1.535999999999999943e+01,1.100000000000000006e-01,2.689780996840775429e-01,7.000000000000028422e-02,1.000000000000000000e+00
1.043949999999999934e+00,1.365000000000000036e+01,1.357000000000000028e+01,1.000000000000000056e-01,1.217931639994934701e+00,4.999999999999893419e-02,1.000000000000000000e+00
3.018080000000000207e-01,1.450999999999999979e+01,1.449000000000000021e+01,8.000000000000000167e-02,4.114665924719910772e-01,6.999999999999850786e-02,1.000000000000000000e+00
2.809220000000000050e-01,1.878000000000000114e+01,1.864000000000000057e+01,8.000000000000000444e-01,1.418788856944333432e+00,4.499999999999992895e-01,1.000000000000000000e+00
3.241640000000000077e-01,1.584999999999999964e+01,1.573000000000000043e+01,4.299999999999999933e-01,4.336737174248101456e-01,2.999999999999989342e-01,1.000000000000000000e+00
3.100419999999999843e-01,1.607000000000000028e+01,1.601000000000000156e+01,2.000000000000000111e-01,-2.150925117963168876e-01,1.300000000000007816e-01,1.000000000000000000e+00
2.607180000000000053e-01,1.800000000000000000e+01,1.789000000000000057e+01,4.699999999999999734e-01,4.190590316670059212e-01,3.399999999999998579e-01,1.000000000000000000e+00
3.282280000000000197e-01,1.748999999999999844e+01,1.753999999999999915e+01,2.000000000000000111e-01,-1.682958592219706007e-01,1.424999999999982947e-01,1.000000000000000000e+00
3.595200000000000062e-01,1.434999999999999964e+01,1.439000000000000057e+01,1.600000000000000033e-01,1.589594539661277617e-01,1.799999999999997158e-01,1.000000000000000000e+00
3.571079999999999810e-01,1.416999999999999993e+01,1.401999999999999957e+01,2.200000000000000011e-01,4.291963594551203576e-01,1.324999999999985079e-01,1.000000000000000000e+00
4.161279999999999979e-01,1.517999999999999972e+01,1.501999999999999957e+01,2.999999999999999889e-01,1.051046818280201994e-01,1.899999999999995026e-01,1.000000000000000000e+00
3.078440000000000065e-01,1.796000000000000085e+01,1.800000000000000000e+01,4.899999999999999911e-01,6.820838435326601612e-01,2.900000000000027001e-01,1.000000000000000000e+00
4.648499999999999854e-01,1.614000000000000057e+01,1.610999999999999943e+01,1.600000000000000033e-01,2.198026818110274228e+00,8.000000000000184741e-02,1.000000000000000000e+00
6.899560000000000137e-01,1.447000000000000064e+01,1.450000000000000000e+01,3.400000000000000244e-01,1.725714608931762983e+00,8.000000000000007105e-02,1.000000000000000000e+00
1.183499999999999996e+00,1.424000000000000021e+01,1.422000000000000064e+01,4.400000000000000022e-01,2.652504982995226523e+00,5.999999999999872102e-02,2.000000000000000000e+00
2.854039999999999910e-01,1.569999999999999929e+01,1.561999999999999922e+01,1.300000000000000044e-01,1.893589863997059142e-01,8.999999999999985789e-02,1.000000000000000000e+00
2.955920000000000214e-01,1.655000000000000071e+01,1.642999999999999972e+01,3.699999999999999956e-01,5.642833372566784522e-01,1.899999999999977263e-01,1.000000000000000000e+00
3.133879999999999999e-01,1.819000000000000128e+01,1.787999999999999901e+01,2.399999999999999911e-01,-2.717851070372060640e+00,2.099999999999972999e-01,1.000000000000000000e+00
1.164409999999999945e+00,1.558000000000000007e+01,1.551999999999999957e+01,3.300000000000000155e-01,1.046780123630971060e+00,7.750000000000056843e-02,1.000000000000000000e+00
3.056389999999999940e-01,1.862000000000000099e+01,1.833500000000000085e+01,4.199999999999999845e-01,5.271520443903563446e-01,3.475000000000001421e-01,1.000000000000000000e+00
4.198740000000000250e-01,1.757999999999999829e+01,1.757000000000000028e+01,2.200000000000000011e-01,6.761984220958303649e-01,1.099999999999994316e-01,1.000000000000000000e+00
3.012819999999999943e-01,1.612000000000000099e+01,1.610999999999999943e+01,1.400000000000000133e-01,2.294545151247983639e-01,1.100000000000029843e-01,1.000000000000000000e+00
1.188949999999999951e+00,1.538000000000000078e+01,1.536999999999999922e+01,2.099999999999999922e-01,1.400434204316057363e+00,7.000000000000028422e-02,1.000000000000000000e+00
2.628820000000000046e-01,1.832000000000000028e+01,1.778000000000000114e+01,4.199999999999999845e-01,1.554286862038987416e-01,2.600000000000015632e-01,1.000000000000000000e+00
3.127179999999999960e-01,1.905000000000000071e+01,1.875500000000000256e+01,3.400000000000000244e-01,7.658065366666214624e-01,3.275000000000005684e-01,1.000000000000000000e+00
9.924612000000000434e-01,1.391999999999999993e+01,1.388000000000000078e+01,1.100000000000000006e-01,-6.232256969645117994e-01,7.000000000000028422e-02,1.000000000000000000e+00
4.703330000000000011e-01,1.764999999999999858e+01,1.737999999999999901e+01,4.799999999999999822e-01,9.007245078574770414e-01,1.924999999999990052e-01,1.000000000000000000e+00
4.335060000000000024e-01,1.471000000000000085e+01,1.459999999999999964e+01,1.600000000000000033e-01,3.482174652664851711e-01,1.099999999999994316e-01,1.000000000000000000e+00
2.288360000000000116e-01,1.592999999999999972e+01,1.600000000000000000e+01,6.600000000000000311e-01,1.277647809325104911e+00,2.500000000000000000e-01,1.000000000000000000e+00
3.930100000000000260e-01,1.494999999999999929e+01,1.497000000000000064e+01,1.600000000000000033e-01,3.658038457945789745e-01,8.999999999999985789e-02,1.000000000000000000e+00
4.290860000000000229e-01,1.644999999999999929e+01,1.653000000000000114e+01,6.400000000000000133e-01,7.511614277915014126e-01,3.500000000000014211e-01,1.000000000000000000e+00
3.153119999999999812e-01,1.493999999999999950e+01,1.480000000000000071e+01,4.899999999999999911e-01,7.815390479248882638e-01,2.599999999999997868e-01,1.000000000000000000e+00
3.192599999999999882e-01,1.549000000000000021e+01,1.551999999999999957e+01,1.499999999999999944e-01,9.795566575868930315e-02,1.099999999999994316e-01,1.000000000000000000e+00
3.754879999999999884e-01,1.823000000000000043e+01,1.817999999999999972e+01,3.099999999999999978e-01,4.327273078092668257e-01,2.599999999999980105e-01,1.000000000000000000e+00
1.126230000000000064e+00,1.419999999999999929e+01,1.384999999999999964e+01,6.899999999999999467e-01,2.592649038761626556e+00,4.000000000000092371e-02,2.000000000000000000e+00
2.448480000000000101e-01,1.810999999999999943e+01,1.819000000000000128e+01,5.000000000000000000e-01,1.234947861402887037e+00,3.550000000000004263e-01,1.000000000000000000e+00
3.974159999999999915e-01,1.571000000000000085e+01,1.550000000000000000e+01,2.700000000000000178e-01,2.910192882278385129e-01,1.600000000000001421e-01,1.000000000000000000e+00
2.794559999999999822e-01,1.807999999999999829e+01,1.807999999999999829e+01,4.199999999999999845e-01,5.675751166360183397e-01,2.325000000000017053e-01,1.000000000000000000e+00
5.024739999999999762e-01,1.676000000000000156e+01,1.662000000000000099e+01,1.400000000000000133e-01,4.243080045610311268e-01,9.000000000000341061e-02,1.000000000000000000e+00
2.710080000000000267e-01,1.782999999999999829e+01,1.780000000000000071e+01,5.799999999999999600e-01,1.030005545202773876e+00,3.300000000000018474e-01,1.000000000000000000e+00
5.779754999999999754e-01,1.308999999999999986e+01,1.283000000000000007e+01,2.700000000000000178e-01,7.016820312696769868e-01,1.300000000000007816e-01,1.000000000000000000e+00
3.101740000000000053e-01,1.903999999999999915e+01,1.896000000000000085e+01,4.699999999999999734e-01,1.344513576602850646e+00,3.299999999999982947e-01,1.000000000000000000e+00
2.910179999999999989e-01,1.739000000000000057e+01,1.712000000000000099e+01,3.599999999999999867e-01,2.746343424502490360e-01,2.500000000000000000e-01,1.000000000000000000e+00
4.442619999999999902e-01,1.575999999999999979e+01,1.583000000000000007e+01,1.799999999999999933e-01,1.398118492080350883e+00,6.999999999999850786e-02,1.000000000000000000e+00
3.316020000000000079e-01,1.692000000000000171e+01,1.664999999999999858e+01,2.800000000000000266e-01,5.281850691410153731e-01,2.100000000000008527e-01,1.000000000000000000e+00
3.578740000000000254e-01,1.642999999999999972e+01,1.639000000000000057e+01,3.300000000000000155e-01,2.373040481119218281e+00,1.850000000000022737e-01,1.000000000000000000e+00
8.233019999999999783e-01,1.523000000000000043e+01,1.525000000000000000e+01,8.800000000000000044e-01,1.600294796399768016e+00,2.099999999999990763e-01,2.000000000000000000e+00
2.749369999999999870e-01,1.578999999999999915e+01,1.591999999999999993e+01,4.799999999999999822e-01,5.925020222479921994e-01,2.200000000000006395e-01,1.000000000000000000e+00
2.223839999999999983e-01,1.685999999999999943e+01,1.667999999999999972e+01,4.299999999999999933e-01,9.020317815207042900e-01,3.000000000000007105e-01,1.000000000000000000e+00
4.104280000000000150e-01,1.588000000000000078e+01,1.592999999999999972e+01,2.099999999999999922e-01,1.703256150000023728e-01,1.600000000000001421e-01,1.000000000000000000e+00
3.595419999999999727e-01,1.601999999999999957e+01,1.605000000000000071e+01,1.400000000000000133e-01,3.055432548879414428e-03,1.000000000000014211e-01,1.000000000000000000e+00
3.657179999999999875e-01,1.667000000000000171e+01,1.664000000000000057e+01,3.099999999999999978e-01,9.899179150033154073e+00,2.199999999999988631e-01,1.000000000000000000e+00
3.094060000000000143e-01,1.835000000000000142e+01,1.834499999999999886e+01,2.999999999999999889e-01,3.049802524439033657e-01,2.500000000000000000e-01,1.000000000000000000e+00
3.069100000000000161e-01,1.771999999999999886e+01,1.773999999999999844e+01,2.300000000000000100e-01,-1.568990853093366944e+00,1.849999999999987210e-01,1.000000000000000000e+00
3.214290000000000203e-01,1.746999999999999886e+01,1.754500000000000171e+01,2.099999999999999922e-01,-5.042127657747497160e-01,1.500000000000021316e-01,1.000000000000000000e+00
3.723259999999999903e-01,1.660999999999999943e+01,1.655999999999999872e+01,1.600000000000000033e-01,1.816697143523685332e-01,1.099999999999994316e-01,1.000000000000000000e+00
3.228159999999999918e-01,1.581000000000000050e+01,1.563000000000000078e+01,1.799999999999999933e-01,6.208742363164294620e-01,1.100000000000012079e-01,1.000000000000000000e+00
2.986400000000000166e-01,1.584999999999999964e+01,1.573000000000000043e+01,1.199999999999999956e-01,1.905257126098998111e-01,7.000000000000028422e-02,1.000000000000000000e+00
2.768483999999999945e-01,1.800000000000000000e+01,1.792999999999999972e+01,2.800000000000000266e-01,-3.583383475433518650e-01,1.900000000000012790e-01,1.000000000000000000e+00
4.161579999999999724e-01,1.359999999999999964e+01,1.356000000000000050e+01,3.400000000000000244e-01,3.678699475454487167e-01,2.124999999999985789e-01,1.000000000000000000e+00
4.292300000000000004e-01,1.310999999999999943e+01,1.300499999999999901e+01,2.500000000000000000e-01,7.451648047820173815e-02,1.799999999999997158e-01,1.000000000000000000e+00
6.960389999999999633e-01,1.176999999999999957e+01,1.171000000000000085e+01,5.200000000000000178e-01,-3.643363297895914066e-01,4.124999999999996447e-01,1.000000000000000000e+00
3.092500000000000249e-01,1.701999999999999957e+01,1.650000000000000000e+01,6.099999999999999867e-01,1.086726311473027007e+00,2.699999999999995737e-01,1.000000000000000000e+00
3.211680000000000090e-01,1.453999999999999915e+01,1.460999999999999943e+01,2.600000000000000089e-01,3.054495165297538284e-01,2.100000000000008527e-01,1.000000000000000000e+00
2.912739999999999774e-01,1.671999999999999886e+01,1.669000000000000128e+01,3.699999999999999956e-01,6.797061048847874432e-01,2.300000000000004263e-01,1.000000000000000000e+00
6.832639999999999825e-01,1.411999999999999922e+01,1.408000000000000007e+01,2.200000000000000011e-01,5.682380660741110923e-01,1.300000000000007816e-01,1.000000000000000000e+00
2.714500000000000246e-01,1.476999999999999957e+01,1.472000000000000064e+01,2.899999999999999800e-01,1.033496237115462346e+00,1.600000000000001421e-01,1.000000000000000000e+00
2.951079999999999814e-01,1.667999999999999972e+01,1.640500000000000114e+01,3.599999999999999867e-01,5.496071157781340366e-02,2.400000000000019895e-01,1.000000000000000000e+00
7.187832399999999566e+00,1.410999999999999943e+01,1.409999999999999964e+01,8.000000000000000167e-02,-2.341821270272856359e-01,4.999999999999893419e-02,1.000000000000000000e+00
3.129040000000000155e-01,1.632999999999999829e+01,1.625000000000000000e+01,1.799999999999999933e-01,4.655505711796723012e-01,1.000000000000014211e-01,1.000000000000000000e+00
3.129140000000000255e-01,1.717000000000000171e+01,1.719000000000000128e+01,2.399999999999999911e-01,8.388802790440169632e-01,1.524999999999998579e-01,1.000000000000000000e+00
3.461230000000000140e-01,1.605000000000000071e+01,1.607000000000000028e+01,2.000000000000000111e-01,7.039178665421889081e-01,1.825000000000009948e-01,1.000000000000000000e+00
2.745340000000000003e-01,1.723000000000000043e+01,1.737500000000000000e+01,7.099999999999999645e-01,5.692588794242051664e-01,4.024999999999998579e-01,1.000000000000000000e+00
3.452779999999999738e-01,1.502999999999999936e+01,1.506000000000000050e+01,1.700000000000000122e-01,4.190927377273352961e-01,1.100000000000012079e-01,1.000000000000000000e+00
3.314710000000000156e-01,1.499000000000000021e+01,1.498000000000000043e+01,3.800000000000000044e-01,6.267160468668326878e-01,1.899999999999995026e-01,1.000000000000000000e+00
4.729300000000000170e-01,1.389000000000000057e+01,1.391000000000000014e+01,2.099999999999999922e-01,-4.354077727540777570e-02,1.425000000000000711e-01,1.000000000000000000e+00
2.649839999999999973e-01,1.527999999999999936e+01,1.518999999999999950e+01,1.400000000000000133e-01,-1.135619385606700116e-01,8.999999999999985789e-02,1.000000000000000000e+00
3.229540000000000188e-01,1.533000000000000007e+01,1.528999999999999915e+01,3.900000000000000133e-01,3.178796921296005440e-01,2.300000000000004263e-01,1.000000000000000000e+00
1.841460000000000097e+00,1.488000000000000078e+01,1.483999999999999986e+01,1.100000000000000006e-01,-3.152527412928774614e-02,7.000000000000028422e-02,1.000000000000000000e+00
2.573239999999999972e-01,1.717999999999999972e+01,1.726999999999999957e+01,4.699999999999999734e-01,5.557438598617835401e-01,2.099999999999972999e-01,1.000000000000000000e+00
4.878179999999999739e-01,1.735000000000000142e+01,1.753999999999999915e+01,2.099999999999999922e-01,2.670536871822155878e-02,1.499999999999985789e-01,1.000000000000000000e+00
2.591879999999999740e-01,1.714000000000000057e+01,1.692999999999999972e+01,3.200000000000000067e-01,2.626103344064606437e-01,2.349999999999994316e-01,1.000000000000000000e+00
4.806599999999999762e-01,1.593999999999999950e+01,1.599000000000000021e+01,2.300000000000000100e-01,3.010122550196503433e-01,1.400000000000005684e-01,1.000000000000000000e+00
2.996460000000000234e-01,1.475999999999999979e+01,1.476999999999999957e+01,1.400000000000000133e-01,-4.908033703103104745e-02,9.999999999999964473e-02,1.000000000000000000e+00
3.679899999999999838e-01,1.469999999999999929e+01,1.463000000000000078e+01,2.999999999999999889e-01,6.552089323133628018e-02,2.050000000000000711e-01,1.000000000000000000e+00
4.470600000000000129e-01,1.403999999999999915e+01,1.406000000000000050e+01,1.000000000000000056e-01,6.999442960717439099e+00,6.000000000000049738e-02,1.000000000000000000e+00
1.225800000000000001e+00,1.583999999999999986e+01,1.540000000000000036e+01,5.200000000000000178e-01,1.805116563313758915e+00,9.000000000000163425e-02,2.000000000000000000e+00
2.763340000000000241e-01,1.544999999999999929e+01,1.551999999999999957e+01,3.200000000000000067e-01,3.221805216094965063e-01,2.000000000000010658e-01,1.000000000000000000e+00
3.579220000000000179e-01,1.776000000000000156e+01,1.773000000000000043e+01,3.599999999999999867e-01,4.149062695133535206e-01,2.800000000000011369e-01,1.000000000000000000e+00
4.003680000000000017e-01,1.252999999999999936e+01,1.258000000000000007e+01,3.300000000000000155e-01,-9.255723655191196164e-02,3.100000000000004974e-01,1.000000000000000000e+00
4.068419999999999814e-01,1.375999999999999979e+01,1.368999999999999950e+01,8.800000000000000044e-01,1.202878386551323286e+00,3.600000000000012079e-01,1.000000000000000000e+00
2.723599999999999910e-01,1.530000000000000071e+01,1.511999999999999922e+01,4.500000000000000111e-01,8.569770814959585259e-01,2.299999999999986500e-01,1.000000000000000000e+00
5.998139999999999583e-01,1.623999999999999844e+01,1.619999999999999929e+01,4.400000000000000022e-01,3.298485192475925754e+00,5.999999999999872102e-02,2.000000000000000000e+00
2.573559999999999737e-01,1.621000000000000085e+01,1.598000000000000043e+01,5.400000000000000355e-01,5.983432381358482210e-01,3.100000000000004974e-01,1.000000000000000000e+00
7.307477999999999474e-01,1.717999999999999972e+01,1.735999999999999943e+01,9.699999999999999734e-01,1.783717334769336249e+00,3.099999999999987210e-01,1.000000000000000000e+00
3.696550000000000114e-01,1.416999999999999993e+01,1.408999999999999986e+01,2.000000000000000111e-01,2.618158575800764609e+00,1.250000000000017764e-01,1.000000000000000000e+00
2.331449999999999911e-01,1.771000000000000085e+01,1.769000000000000128e+01,4.500000000000000111e-01,1.194797403941028957e+00,2.100000000000008527e-01,1.000000000000000000e+00
2.548380000000000090e-01,1.644000000000000128e+01,1.642000000000000171e+01,1.199999999999999956e-01,-5.685097833564691783e-01,8.999999999999985789e-02,1.000000000000000000e+00
2.935280000000000111e-01,1.583999999999999986e+01,1.575999999999999979e+01,1.199999999999999956e-01,7.648782083899080542e-01,7.000000000000028422e-02,1.000000000000000000e+00
3.467759999999999732e-01,1.489000000000000057e+01,1.473000000000000043e+01,2.899999999999999800e-01,2.839786113363166886e-01,1.799999999999997158e-01,1.000000000000000000e+00
5.903859999999999664e-01,1.497000000000000064e+01,1.500999999999999979e+01,3.699999999999999956e-01,1.680604183615761915e+00,7.000000000000028422e-02,2.000000000000000000e+00
2.797319999999999807e-01,1.468999999999999950e+01,1.472000000000000064e+01,2.999999999999999889e-01,2.105835232601147577e-01,1.425000000000000711e-01,1.000000000000000000e+00
4.194200000000000150e-01,1.435999999999999943e+01,1.418999999999999950e+01,2.999999999999999889e-01,7.956109289441918309e-01,1.049999999999986500e-01,1.000000000000000000e+00
4.527844199999999653e+00,1.493999999999999950e+01,1.493999999999999950e+01,3.400000000000000244e-01,2.630889050541184382e+00,4.000000000000092371e-02,2.000000000000000000e+00
2.512059999999999849e-01,1.413000000000000078e+01,1.383999999999999986e+01,7.199999999999999734e-01,1.036856345419308045e+00,2.949999999999999289e-01,1.000000000000000000e+00
4.621799999999999797e-01,1.430000000000000071e+01,1.422000000000000064e+01,1.799999999999999933e-01,-3.971778861760662527e-01,9.999999999999964473e-02,1.000000000000000000e+00
3.199380000000000002e-01,1.342999999999999972e+01,1.343999999999999950e+01,3.499999999999999778e-01,4.029710059584258874e-01,2.049999999999982947e-01,1.000000000000000000e+00
2.736600000000000144e-01,1.486999999999999922e+01,1.486999999999999922e+01,3.599999999999999867e-01,2.406165042806718724e+00,2.400000000000002132e-01,1.000000000000000000e+00
4.459980000000000055e-01,1.365000000000000036e+01,1.374000000000000021e+01,3.800000000000000044e-01,2.524061153701345095e+00,2.999999999999989342e-01,1.000000000000000000e+00
3.457799999999999763e-01,1.696000000000000085e+01,1.682499999999999929e+01,5.500000000000000444e-01,6.459638332355077672e-01,3.200000000000002842e-01,1.000000000000000000e+00
2.540140000000000176e-01,1.607999999999999829e+01,1.612999999999999901e+01,5.200000000000000178e-01,7.873650127435388724e-01,3.200000000000002842e-01,1.000000000000000000e+00
1.006347000000000103e+00,1.578999999999999915e+01,1.574000000000000021e+01,1.900000000000000022e-01,-7.929429073282778795e-02,6.999999999999850786e-02,1.000000000000000000e+00
2.440519999999999912e-01,1.603999999999999915e+01,1.597000000000000064e+01,4.500000000000000111e-01,1.130474156991791768e+00,2.300000000000022027e-01,1.000000000000000000e+00
